# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Thu May 20 14:40:07 2021
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN gaia_id:        GAIA ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
#
pl_name,hostname,gaia_id,default_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim
Kepler-92 c,Kepler-92,Gaia DR2 2102224661326132864,1,26.72300000,,,0,,,,,6.10000,1.80000,-1.80000,0
Kepler-92 d,Kepler-92,Gaia DR2 2102224661326132864,1,49.35680000,0.00240000,-0.00240000,0,,,,,,,,
Kepler-920 b,Kepler-920,Gaia DR2 2131815577243101696,1,6.53192704,0.00002296,-0.00002296,0,,,,,,,,
Kepler-920 c,Kepler-920,Gaia DR2 2131815577243101696,1,100.82741130,0.00070630,-0.00070630,0,,,,,,,,
Kepler-921 b,Kepler-921,Gaia DR2 2132177282208543872,1,51.30063400,0.00067280,-0.00067280,0,,,,,,,,
Kepler-922 b,Kepler-922,Gaia DR2 2132214871762396160,1,0.93846683,0.00000095,-0.00000095,0,,,,,,,,
Kepler-923 b,Kepler-923,Gaia DR2 2076517323560360576,1,6.93366476,0.00003537,-0.00003537,0,,,,,,,,
Kepler-924 b,Kepler-924,Gaia DR2 2101136385334437632,1,61.03701170,0.00033660,-0.00033660,0,,,,,,,,
Kepler-925 b,Kepler-925,Gaia DR2 2101170951231556864,1,33.86785310,0.00017040,-0.00017040,0,,,,,,,,
Kepler-926 b,Kepler-926,Gaia DR2 2101378312251177472,1,52.06886010,0.00019030,-0.00019030,0,,,,,,,,
Kepler-927 b,Kepler-927,Gaia DR2 2101480188876308480,1,9.11499030,0.00003533,-0.00003533,0,,,,,,,,
Kepler-928 b,Kepler-928,Gaia DR2 2101473385648356608,1,3.93246130,0.00000965,-0.00000965,0,,,,,,,,
Kepler-929 b,Kepler-929,Gaia DR2 2075389018477664384,1,0.92103214,0.00000315,-0.00000315,0,,,,,,,,
Kepler-93 b,Kepler-93,Gaia DR2 2052747119115620352,1,4.72674000,0.00000100,-0.00000100,0,,,,,4.54426,0.84796,-0.84796,0
Kepler-93 c,Kepler-93,Gaia DR2 2052747119115620352,1,1460.00000000,,,-1,,,,,954.00000,,,-1
Kepler-930 b,Kepler-930,Gaia DR2 2078446691589261696,1,71.45177750,0.00075230,-0.00075230,0,,,,,,,,
Kepler-931 b,Kepler-931,Gaia DR2 2078696001543253248,1,8.03755877,0.00002315,-0.00002315,0,,,,,,,,
Kepler-932 b,Kepler-932,Gaia DR2 2078726238114989824,1,1.92143740,0.00000212,-0.00000212,0,,,,,,,,
Kepler-933 b,Kepler-933,Gaia DR2 2102865436087077632,1,14.20443009,0.00006185,-0.00006185,0,,,,,,,,
Kepler-934 b,Kepler-934,Gaia DR2 2126835717285958912,1,55.67383090,0.00028290,-0.00028290,0,,,,,,,,
Kepler-935 b,Kepler-935,Gaia DR2 2080476321330727808,1,4.88083852,0.00001481,-0.00001481,0,,,,,,,,
Kepler-936 b,Kepler-936,Gaia DR2 2128190453050802048,1,10.56134221,0.00004545,-0.00004545,0,,,,,,,,
Kepler-937 b,Kepler-937,Gaia DR2 2128152897857003264,1,67.66882700,0.00058330,-0.00058330,0,,,,,,,,
Kepler-937 c,Kepler-937,Gaia DR2 2128152897857003264,1,153.34336400,0.00328700,-0.00328700,0,,,,,,,,
Kepler-938 b,Kepler-938,,1,52.62984170,0.00028980,-0.00028980,0,,,,,,,,
Kepler-939 b,Kepler-939,Gaia DR2 2128223747637518208,1,14.87829600,0.00012560,-0.00012560,0,,,,,,,,
Kepler-94 b,Kepler-94,Gaia DR2 2119602202081351168,1,2.50806000,,,0,,,,,10.84000,1.40000,-1.40000,0
Kepler-94 c,Kepler-94,Gaia DR2 2119602202081351168,1,820.30000000,3.00000000,-3.00000000,0,,,,,3126.00000,200.00000,-200.00000,0
Kepler-940 b,Kepler-940,Gaia DR2 2128594420494169856,1,59.62252570,0.00030150,-0.00030150,0,,,,,,,,
Kepler-941 b,Kepler-941,Gaia DR2 2128593252262465280,1,17.42395198,0.00008300,-0.00008300,0,,,,,,,,
Kepler-942 b,Kepler-942,Gaia DR2 2078316296378319488,1,44.96417488,0.00006962,-0.00006962,0,,,,,,,,
Kepler-943 b,Kepler-943,Gaia DR2 2103725219818080640,1,49.77014380,0.00011720,-0.00011720,0,,,,,,,,
Kepler-944 b,Kepler-944,Gaia DR2 2077738571736987008,1,43.31677370,0.00023510,-0.00023510,0,,,,,,,,
Kepler-945 b,Kepler-945,Gaia DR2 2101737474597174016,1,31.00338140,0.00020810,-0.00020810,0,,,,,,,,
Kepler-946 b,Kepler-946,Gaia DR2 2075875277491246848,1,11.79162572,0.00005506,-0.00005506,0,,,,,,,,
Kepler-947 b,Kepler-947,Gaia DR2 2077553200951551360,1,26.96443170,0.00015700,-0.00015700,0,,,,,,,,
Kepler-948 b,Kepler-948,Gaia DR2 2077595394707557120,1,7.76846622,0.00004201,-0.00004201,0,,,,,,,,
Kepler-949 b,Kepler-949,Gaia DR2 2085527924426959104,1,8.68930730,0.00000963,-0.00000963,0,,,,,,,,
Kepler-95 b,Kepler-95,Gaia DR2 2106705269988803072,1,11.52310000,,,0,,,,,13.00000,2.90000,-2.90000,0
Kepler-950 b,Kepler-950,Gaia DR2 2102152815113208192,1,98.71804060,0.00017480,-0.00017480,0,,,,,,,,
Kepler-951 b,Kepler-951,Gaia DR2 2099524776162690944,1,71.52530845,0.00008419,-0.00008419,0,,,,,,,,
Kepler-952 b,Kepler-952,Gaia DR2 2104168288644696320,1,130.35469190,0.00020690,-0.00020690,0,,,,,,,,
Kepler-953 b,Kepler-953,Gaia DR2 2127132821641254272,1,88.40655258,0.00008306,-0.00008306,0,,,,,,,,
Kepler-953 c,Kepler-953,Gaia DR2 2127132821641254272,1,9.10967112,0.00002528,-0.00002528,0,,,,,,,,
Kepler-954 b,Kepler-954,Gaia DR2 2080657740749601792,1,16.78176602,0.00001593,-0.00001593,0,,,,,,,,
Kepler-955 b,Kepler-955,Gaia DR2 2101305469605609088,1,14.53244172,0.00001662,-0.00001662,0,,,,,,,,
Kepler-956 b,Kepler-956,Gaia DR2 2129703552846891136,1,5.24867263,0.00000312,-0.00000312,0,,,,,,,,
Kepler-957 b,Kepler-957,Gaia DR2 2129576559253685632,1,5.90741354,0.00000507,-0.00000507,0,,,,,,,,
Kepler-958 b,Kepler-958,Gaia DR2 2130326460543631360,1,9.76788050,0.00001110,-0.00001110,0,,,,,,,,
Kepler-959 b,Kepler-959,Gaia DR2 2053574639053629952,1,14.80074836,0.00004706,-0.00004706,0,,,,,,,,
Kepler-96 b,Kepler-96,Gaia DR2 2073731161099713408,1,16.23850000,,,0,,,,,8.46000,3.40000,-3.40000,0
Kepler-960 b,Kepler-960,Gaia DR2 2119194936102585472,1,3.12686223,0.00000167,-0.00000167,0,,,,,,,,
Kepler-961 b,Kepler-961,Gaia DR2 2105262886829784960,1,16.87727414,0.00002872,-0.00002872,0,,,,,,,,
Kepler-962 b,Kepler-962,Gaia DR2 2080453025427246848,1,12.05707239,0.00001586,-0.00001586,0,,,,,,,,
Kepler-963 b,Kepler-963,Gaia DR2 2079728790863754752,1,9.97683705,0.00001568,-0.00001568,0,,,,,,,,
Kepler-964 b,Kepler-964,Gaia DR2 2076589960045421184,1,13.52251060,0.00002258,-0.00002258,0,,,,,,,,
Kepler-965 b,Kepler-965,Gaia DR2 2075412451819530624,1,134.25272980,0.00056610,-0.00056610,0,,,,,,,,
Kepler-966 b,Kepler-966,Gaia DR2 2087263361789975040,1,99.74762200,0.00045230,-0.00045230,0,,,,,,,,
Kepler-967 b,Kepler-967,Gaia DR2 2099980111415659776,1,13.22713379,0.00002209,-0.00002209,0,,,,,,,,
Kepler-967 c,Kepler-967,Gaia DR2 2099980111415659776,1,198.71125020,0.00065580,-0.00065580,0,,,,,,,,
Kepler-968 b,Kepler-968,Gaia DR2 2132152474478407040,1,3.69298373,0.00000361,-0.00000361,0,,,,,,,,
Kepler-968 c,Kepler-968,Gaia DR2 2132152474478407040,1,5.70940492,0.00000954,-0.00000954,0,,,,,,,,
Kepler-969 b,Kepler-969,Gaia DR2 2130979570450326912,1,34.17317140,0.00007358,-0.00007358,0,,,,,,,,
Kepler-969 c,Kepler-969,Gaia DR2 2130979570450326912,1,1.68293460,0.00000293,-0.00000293,0,,,,,,,,
Kepler-97 b,Kepler-97,Gaia DR2 2131216137248338304,1,2.58664000,,,0,,,,,3.51000,1.90000,-1.90000,0
Kepler-97 c,Kepler-97,Gaia DR2 2131216137248338304,1,789.00000000,,,-1,,,,,344.00000,,,-1
Kepler-970 b,Kepler-970,Gaia DR2 2101379205604338688,1,16.73652231,0.00002699,-0.00002699,0,,,,,,,,
Kepler-971 b,Kepler-971,Gaia DR2 2103712163117363200,1,9.59070716,0.00002320,-0.00002320,0,,,,,,,,
Kepler-972 b,Kepler-972,Gaia DR2 2078038738412342656,1,7.03932553,0.00001608,-0.00001608,0,,,,,,,,
Kepler-973 b,Kepler-973,Gaia DR2 2130024026126714880,1,49.60773310,0.00012080,-0.00012080,0,,,,,,,,
Kepler-974 b,Kepler-974,Gaia DR2 2103377980301947264,1,4.19449651,0.00000503,-0.00000503,0,,,,,,,,
Kepler-975 b,Kepler-975,Gaia DR2 2052826318309391104,1,1.97034246,0.00000236,-0.00000236,0,,,,,,,,
Kepler-976 b,Kepler-976,Gaia DR2 2127721958016074368,1,105.95641480,0.00046260,-0.00046260,0,,,,,,,,
Kepler-977 b,Kepler-977,Gaia DR2 2101760014585798528,1,26.85328322,0.00006393,-0.00006393,0,,,,,,,,
Kepler-978 b,Kepler-978,Gaia DR2 2105597825559486336,1,49.62215090,0.00017100,-0.00017100,0,,,,,,,,
Kepler-979 b,Kepler-979,Gaia DR2 2085337502756644224,1,8.08801350,0.00001135,-0.00001135,0,,,,,,,,
Kepler-98 b,Kepler-98,Gaia DR2 2099862910348755712,1,1.54168000,,,0,,,,,3.55000,1.60000,-1.60000,0
Kepler-980 b,Kepler-980,Gaia DR2 2079902101382181248,1,11.55102504,0.00002754,-0.00002754,0,,,,,,,,
Kepler-981 b,Kepler-981,Gaia DR2 2127914132032810112,1,4.46975774,0.00000586,-0.00000586,0,,,,,,,,
Kepler-982 b,Kepler-982,Gaia DR2 2130393938771375104,1,15.77382210,0.00004115,-0.00004115,0,,,,,,,,
Kepler-983 b,Kepler-983,Gaia DR2 2106370541711607680,1,60.08550820,0.00026110,-0.00026110,0,,,,,,,,
Kepler-984 b,Kepler-984,Gaia DR2 2080314315164334464,1,43.03422720,0.00014790,-0.00014790,0,,,,,,,,
Kepler-985 b,Kepler-985,Gaia DR2 2126878048483137152,1,116.33190100,0.00138100,-0.00138100,0,,,,,,,,
Kepler-986 b,Kepler-986,Gaia DR2 2077811410082955776,1,56.43499380,0.00014460,-0.00014460,0,,,,,,,,
Kepler-987 b,Kepler-987,Gaia DR2 2127688938307214592,1,105.30331480,0.00047830,-0.00047830,0,,,,,,,,
Kepler-988 b,Kepler-988,Gaia DR2 2101938650863923712,1,17.76080053,0.00002728,-0.00002728,0,,,,,,,,
Kepler-989 b,Kepler-989,Gaia DR2 2119584163218439040,1,7.96431535,0.00000962,-0.00000962,0,,,,,,,,
Kepler-99 b,Kepler-99,Gaia DR2 2076871091425583232,1,4.60358000,,,0,,,,,6.15000,1.30000,-1.30000,0
Kepler-990 b,Kepler-990,Gaia DR2 2086302805244921984,1,9.91723428,0.00002468,-0.00002468,0,,,,,,,,
Kepler-990 c,Kepler-990,Gaia DR2 2086302805244921984,1,0.53835431,0.00000067,-0.00000067,0,,,,,,,,
Kepler-991 b,Kepler-991,Gaia DR2 2087215262455233664,1,82.53425190,0.00034490,-0.00034490,0,,,,,,,,
Kepler-992 b,Kepler-992,Gaia DR2 2131432706679279104,1,20.16034462,0.00005016,-0.00005016,0,,,,,,,,
Kepler-993 b,Kepler-993,Gaia DR2 2126373303927596160,1,22.08557563,0.00004655,-0.00004655,0,,,,,,,,
Kepler-994 b,Kepler-994,Gaia DR2 2127904992341848960,1,1.15116651,0.00000057,-0.00000057,0,,,,,,,,
Kepler-995 b,Kepler-995,Gaia DR2 2100214788429438336,1,28.26731672,0.00008643,-0.00008643,0,,,,,,,,
Kepler-996 b,Kepler-996,Gaia DR2 2101649891623535104,1,3.77059058,0.00000806,-0.00000806,0,,,,,,,,
Kepler-997 b,Kepler-997,Gaia DR2 2132709613336959744,1,2.70730672,0.00000552,-0.00000552,0,,,,,,,,
Kepler-998 b,Kepler-998,Gaia DR2 2086838576644246144,1,5.65377733,0.00001059,-0.00001059,0,,,,,,,,
Kepler-999 b,Kepler-999,Gaia DR2 2085286890863482752,1,5.99185702,0.00000817,-0.00000817,0,,,,,,,,
L 168-9 b,L 168-9,Gaia DR2 6491962296196145664,1,1.40150000,0.00018000,-0.00018000,0,0.020910,0.000240,-0.000240,0,4.60000,0.56000,-0.56000,0
L 98-59 b,L 98-59,Gaia DR2 5271055243163629056,1,2.25310000,0.00040000,-0.00040000,0,0.022820,0.000080,-0.000080,0,1.01000,,,1
L 98-59 c,L 98-59,Gaia DR2 5271055243163629056,1,3.69040000,0.00030000,-0.00030000,0,0.031700,0.000100,-0.000100,0,2.42000,0.35000,-0.34000,0
L 98-59 d,L 98-59,Gaia DR2 5271055243163629056,1,7.45120000,0.00070000,-0.00070000,0,0.050600,0.000200,-0.000200,0,2.31000,0.46000,-0.45000,0
LHS 1140 b,LHS 1140,Gaia DR2 2371032916186181760,1,24.73694000,0.00041000,-0.00040000,0,0.095700,0.001900,-0.001900,0,6.38000,0.46000,-0.44000,0
LHS 1140 c,LHS 1140,Gaia DR2 2371032916186181760,1,3.77792000,0.00003000,-0.00003000,0,0.027340,0.000540,-0.000540,0,1.76000,0.17000,-0.16000,0
LHS 1478 b,LHS 1478,Gaia DR2 549007291282705024,1,1.94953780,0.00000400,-0.00000410,0,0.018480,0.000610,-0.000630,0,2.33000,0.20000,-0.20000,0
LHS 1815 b,LHS 1815,Gaia DR2 5500061456275483776,1,3.81433000,0.00003000,-0.00003000,0,0.040400,0.009400,-0.009400,0,8.70000,,,1
LHS 3844 b,LHS 3844,Gaia DR2 6385548541499112448,1,0.46292913,0.00000190,-0.00000190,0,0.006220,0.000170,-0.000170,0,,,,
LP 714-47 b,LP 714-47,Gaia DR2 3189306030970782208,1,4.05203700,0.00000400,-0.00000400,0,0.041700,0.000500,-0.000500,0,30.80000,1.50000,-1.50000,0
LP 791-18 b,LP 791-18,Gaia DR2 3562427951852172288,1,0.94800500,0.00000580,-0.00000580,0,0.009690,0.000320,-0.000350,0,,,,
LP 791-18 c,LP 791-18,Gaia DR2 3562427951852172288,1,4.98996300,0.00005000,-0.00005000,0,0.029392,0.000980,-0.001050,0,,,,
LSPM J2116+0234 b,LSPM J2116+0234,Gaia DR2 2692455319291894400,1,14.43990000,0.00780000,-0.00870000,0,0.087600,0.002200,-0.002100,0,13.30000,1.00000,-1.10000,0
LTT 1445 A b,LTT 1445 A,Gaia DR2 5153091836072107136,1,5.35882000,0.00030000,-0.00031000,0,0.038070,0.000680,-0.000710,0,2.20000,1.70000,-2.10000,0
LTT 3780 b,LTT 3780,Gaia DR2 3767281845873242112,1,0.76844800,0.00005500,-0.00005300,0,0.012110,0.000120,-0.000120,0,2.62000,0.48000,-0.46000,0
LTT 3780 c,LTT 3780,Gaia DR2 3767281845873242112,1,12.25190000,0.00280000,-0.00300000,0,0.076730,0.000750,-0.000770,0,8.60000,1.60000,-1.30000,0
LTT 9779 b,LTT 9779,Gaia DR2 2307504062045842688,1,0.79205200,0.00000930,-0.00000930,0,0.016790,0.000140,-0.000120,0,29.32000,0.78000,-0.81000,0
LkCa 15 b,LkCa 15,Gaia DR2 144936836795636864,1,,,,,14.700000,2.100000,-2.100000,0,,,,
LkCa 15 c,LkCa 15,Gaia DR2 144936836795636864,1,,,,,18.600000,2.500000,-2.500000,0,,,,
Lupus-TR-3 b,Lupus-TR-3,Gaia DR2 6002207725193479552,1,3.91405000,0.00004000,-0.00004000,0,0.046400,0.000700,-0.000700,0,257.43100,57.20700,-57.20700,0
MASCARA-1 b,MASCARA-1,Gaia DR2 1744911763437512064,1,2.14878000,0.00000800,-0.00000800,0,0.043000,0.005000,-0.005000,0,1175.97100,286.04700,-286.04700,0
MASCARA-4 b,MASCARA-4,Gaia DR2 5245968236116294016,1,2.82406000,0.00003000,-0.00003000,0,0.047000,0.004000,-0.004000,0,985.27300,286.04700,-286.04700,0
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,,1,,,,,0.620000,0.220000,-0.160000,0,3.30000,4.90000,-1.60000,0
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,,1,,,,,6.500000,3.200000,-1.200000,0,260.00000,160.00000,-99.00000,0
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,,1,,,,,1.100000,0.170000,-0.170000,0,23.40000,17.00000,-17.00000,0
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,,1,,,,,2.700000,0.900000,-1.000000,0,1300.00000,540.00000,-600.00000,0
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,,1,2774.00000000,2810.50000000,-547.50000000,0,3.200000,1.900000,-0.500000,0,10.40000,1.70000,-1.70000,0
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,,1,,,,,2.030000,0.210000,-0.210000,0,67.30000,6.20000,-6.20000,0
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,,1,1982.00000000,785.00000000,-588.00000000,0,1.800000,0.900000,-0.700000,0,830.00000,1300.00000,-510.00000,0
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,,1,,,,,1.210000,0.160000,-0.160000,0,3500.00000,640.00000,-640.00000,0
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,,1,,,,,2.420000,0.260000,-0.260000,0,170.00000,32.00000,-32.00000,0
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,,1,,,,,0.920000,0.160000,-0.160000,0,9.20000,2.20000,-2.20000,0
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,,1,,,,,1.720000,0.560000,-0.480000,0,86.00000,150.00000,-51.00000,0
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,,1,,,,,2.000000,3.000000,-1.000000,0,480.00000,300.00000,-100.00000,0
MOA-2011-BLG-028L b,MOA-2011-BLG-028L,,1,,,,,4.140000,0.640000,-0.640000,0,30.00000,16.00000,-12.00000,0
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,,1,,,,,0.950000,0.530000,-0.190000,0,17.00000,28.00000,-10.00000,0
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,,1,,,,,0.690000,0.240000,-0.240000,0,18.00000,34.00000,-12.00000,0
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,,1,,,,,1.100000,0.100000,-0.100000,0,1500.00000,100.00000,-100.00000,0
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,,1,,,,,4.300000,1.500000,-1.200000,0,3690.00000,4260.00000,-1800.00000,0
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,,1,,,,,10.200000,1.800000,-2.400000,0,2700.00000,1500.00000,-1200.00000,0
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,,1,,,,,0.900000,0.250000,-0.210000,0,6.70000,10.61000,-3.51000,0
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,,1,,,,,3.030000,0.270000,-0.270000,0,871.00000,54.00000,-54.00000,0
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,,1,,,,,0.930000,0.080000,-0.080000,0,3.24000,0.38000,-0.30000,0
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,,1,,,,,0.240000,0.060000,-0.090000,0,33.70000,129.00000,-23.20000,0
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,,1,,,,,1.390000,0.220000,-0.220000,0,890.00000,700.00000,-480.00000,0
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,,1,,,,,0.950000,0.170000,-0.200000,0,200.00000,369.00000,-100.00000,0
MOA-bin-1L b,MOA-bin-1L,,1,,,,,8.300000,4.500000,-2.700000,0,1200.00000,670.00000,-670.00000,0
MOA-bin-29 b,MOA-bin-29,,1,,,,,0.480000,0.120000,-0.100000,0,190.00000,381.00000,-120.00000,0
MXB 1658-298 b,MXB 1658-298,,1,760.00000000,,,0,1.613000,0.110000,-0.110000,0,7532.57100,1017.05600,-1017.05600,0
NGC 2682 Sand 364 b,NGC 2682 Sand 364,Gaia DR2 598955115235894784,1,121.71000000,0.31000000,-0.31000000,0,0.530000,0.010000,-0.010000,0,2126.28270,2580.77960,-2580.77960,0
NGC 2682 Sand 978 b,NGC 2682 Sand 978,Gaia DR2 604911375882674560,1,511.21000000,2.04000000,-2.04000000,0,,,,,692.86940,54.03110,-54.03110,0
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,Gaia DR2 604914949295282816,1,6.95900000,0.00100000,-0.00100000,0,,,,,101.70560,9.53490,-9.53490,0
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,Gaia DR2 604922096120852864,1,5.11800000,0.00100000,-0.00100000,0,,,,,127.13200,120.77540,-120.77540,0
NGC 2682 YBP 401 b,NGC 2682 YBP 401,Gaia DR2 604909657895767680,1,4.08700000,0.00700000,-0.00700000,0,,,,,146.20180,15.89150,-15.89150,0
NGTS-1 b,NGTS-1,Gaia DR2 4821739369794767744,1,2.64729800,0.00002000,-0.00002000,0,0.032600,0.004700,-0.004500,0,258.07796,20.97678,-23.83725,0
NGTS-10 b,NGTS-10,Gaia DR2 2911987212510959232,1,0.76689440,0.00000030,-0.00000030,0,0.014300,0.001000,-0.001000,0,687.14846,29.24036,-34.00781,0
NGTS-11 b,NGTS-11,Gaia DR2 2453680078509741056,1,35.45533000,0.00019000,-0.00019000,0,0.201000,0.002100,-0.002200,0,109.33352,29.24036,-23.20159,0
NGTS-12 b,NGTS-12,Gaia DR2 3464620139089832960,1,7.53280600,0.00004800,-0.00004800,0,0.075700,0.001400,-0.001400,0,66.10864,6.99226,-6.99226,0
NGTS-13 b,NGTS-13,Gaia DR2 5385076140853434752,1,4.11902700,0.00002300,-0.00002300,0,0.054900,0.001500,-0.002500,0,1538.29720,139.84520,-139.84520,0
NGTS-14 A b,NGTS-14 A,Gaia DR2 6585082036193768832,1,3.53571730,0.00000690,-0.00000690,0,0.040300,0.007100,-0.007100,0,29.24036,3.81396,-3.81396,0
NGTS-15 b,NGTS-15,Gaia DR2 4873830691665395584,1,3.27623000,0.00001000,-0.00001000,0,0.044100,0.004600,-0.004600,0,238.68913,32.41850,-27.96890,0
NGTS-16 b,NGTS-16,Gaia DR2 4886825544715697792,1,4.84532000,0.00002000,-0.00002000,0,0.052300,0.006400,-0.006400,0,211.99155,49.89906,-40.99986,0
NGTS-17 b,NGTS-17,Gaia DR2 4873225513593736960,1,3.24253000,0.00001000,-0.00001000,0,0.039100,0.004300,-0.004300,0,242.82090,61.97654,-52.12386,0
NGTS-18 b,NGTS-18,Gaia DR2 3462511310147530752,1,3.05125000,0.00001000,-0.00001000,0,0.044800,0.006800,-0.006800,0,129.99182,25.74410,-20.02319,0
NGTS-2 b,NGTS-2,Gaia DR2 6220602384081327104,1,4.51116400,0.00006100,-0.00006100,0,0.063000,0.002400,-0.003000,0,235.19420,41.31790,-38.13960,0
NGTS-3 A b,NGTS-3 A,Gaia DR2 2885350546895266432,1,1.67537280,0.00000300,-0.00000300,0,0.023000,0.007000,-0.005000,0,756.43540,82.63580,-82.63580,0
NGTS-4 b,NGTS-4,Gaia DR2 2891248292906892032,1,1.33735080,0.00000800,-0.00000800,0,0.019000,0.005000,-0.005000,0,20.60000,3.00000,-3.00000,0
NGTS-5 b,NGTS-5,Gaia DR2 1159042833731813760,1,3.35698660,0.00000260,-0.00000260,0,0.038200,0.001300,-0.001300,0,72.78307,11.75971,-11.75971,0
NGTS-6 b,NGTS-6,Gaia DR2 4875693023844840448,1,0.88205900,0.00000080,-0.00000080,0,0.016770,0.000320,-0.000320,0,425.57437,8.89924,-8.89924,0
NGTS-8 b,NGTS-8,Gaia DR2 6840435777723109888,1,2.49970000,0.00001000,-0.00001000,0,0.035000,0.001000,-0.001000,0,295.58190,12.71320,-9.53490,0
NGTS-9 b,NGTS-9,Gaia DR2 5678340222972504832,1,4.43527000,0.00002000,-0.00002000,0,0.058000,0.003000,-0.002000,0,921.70700,54.03110,-54.03110,0
NN Ser c,NN Ser,Gaia DR2 1191504471436192512,1,5573.55000000,102.20000000,-102.20000000,0,5.350000,0.060000,-0.060000,0,2329.60000,98.52000,-98.52000,0
NN Ser d,NN Ser,Gaia DR2 1191504471436192512,1,2883.50000000,182.50000000,-182.50000000,0,3.430000,0.140000,-0.140000,0,731.00000,158.90000,-158.90000,0
NSVS 14256825 b,NSVS 14256825,Gaia DR2 4245906369913936000,1,3225.00000000,22.00000000,-22.00000000,0,3.120000,0.070000,-0.070000,0,4497.29450,50.85280,-50.85280,0
NY Vir b,NY Vir,Gaia DR2 3637481302758519040,1,3160.00000000,62.00000000,-62.00000000,0,,,,,845.42780,82.63580,-82.63580,0
NY Vir c,NY Vir,Gaia DR2 3637481302758519040,1,8799.00000000,240.00000000,-240.00000000,0,,,,,1760.77820,63.56600,-63.56600,0
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,,1,,,,,4.300000,2.500000,-0.800000,0,830.00000,300.00000,-200.00000,0
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,,1,,,,,3.600000,0.200000,-0.200000,0,1200.00000,100.00000,-100.00000,0
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,,1,,,,,3.500000,0.300000,-0.300000,0,14.10000,0.90000,-0.90000,0
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,,1,3285.00000000,3285.00000000,-1095.00000000,0,2.600000,1.500000,-0.600000,0,5.50000,5.50000,-2.70000,0
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,,1,1788.50000000,584.00000000,-547.50000000,0,2.300000,0.500000,-0.500000,0,231.00000,19.00000,-19.00000,0
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,,1,4927.50000000,3540.50000000,-1752.00000000,0,4.500000,2.100000,-1.000000,0,86.00000,7.00000,-7.00000,0
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,,1,2557.00000000,,,0,2.590000,0.430000,-0.340000,0,80.00000,13.00000,-13.00000,0
